specimen_id,species_code,event_id,organism_weight,fork_length
13160,21740,74,0.616,44.0
13161,21740,74,0.578,44.0
13162,21740,74,0.65,45.0
13163,21740,74,0.644,46.0
13164,21740,74,0.796,49.0
13165,21740,74,0.96,53.0
13166,21740,74,0.714,46.0
13167,21740,74,0.672,45.0
13168,21740,74,0.802,52.0
13169,21740,74,0.618,45.0
13170,21740,74,0.79,49.0
13171,21740,74,0.586,45.0
13172,21740,74,0.7,47.0
13173,21740,74,0.654,46.0
13174,21740,74,0.59,44.0
13175,21740,74,0.634,46.0
13176,21740,74,0.796,46.0
13177,21740,74,0.872,51.0
13178,21740,74,0.694,48.0
13179,21740,74,0.868,50.0
13180,21740,74,0.856,52.0
13181,21740,74,0.704,48.0
13182,21740,74,0.72,48.0
13183,21740,74,0.528,42.0
13184,21740,74,0.512,42.0
14418,21740,90,0.486,39.0
14419,21740,90,0.414,38.0
14446,21740,90,0.562,42.0
14447,21740,90,0.462,40.0
14448,21740,90,0.628,45.0
14449,21740,90,0.512,43.0
14450,21740,90,0.708,46.0
14451,21740,90,0.738,46.0
14452,21740,90,0.598,44.0
11039,21740,68,0.59,46.0
12211,21740,71,0.678,47.0
12212,21740,71,0.65,46.0
12213,21740,71,0.728,46.0
12214,21740,71,0.534,42.0
12215,21740,71,0.73,46.0
12267,21740,72,0.508,40.0
12268,21740,72,0.492,40.0
14453,21740,90,0.53,41.0
14454,21740,90,0.586,44.0
14455,21740,90,0.36,36.0
14456,21740,90,0.568,42.0
14457,21740,90,0.44,39.0
14501,21740,90,0.844,51.0
14502,21740,90,0.63,44.0
14503,21740,90,0.602,43.0
14504,21740,90,0.702,47.0
14505,21740,90,0.616,41.0
14506,21740,90,0.62,43.0
14507,21740,90,0.71,47.0
14508,21740,90,0.398,39.0
14509,21740,90,0.59,45.0
14510,21740,90,0.726,46.0
11040,21740,68,0.634,45.0
11041,21740,68,0.73,48.0
11042,21740,68,0.846,51.0
11043,21740,68,0.76,52.0
11113,21740,68,0.634,46.0
11114,21740,68,0.86,52.0
11115,21740,68,0.916,51.0
8844,21740,59,0.898,49.0
8845,21740,59,1.084,55.0
8846,21740,59,0.75,47.0
8847,21740,59,0.466,41.0
8848,21740,59,0.944,51.0
8849,21740,59,0.792,48.0
8850,21740,59,0.978,52.0
8851,21740,59,0.76,47.0
8852,21740,59,0.526,42.0
8853,21740,59,0.948,49.0
8854,21740,59,0.736,47.0
8855,21740,59,0.638,44.0
8856,21740,59,0.722,48.0
8857,21740,59,0.798,49.0
8858,21740,59,0.95,51.0
8859,21740,59,0.578,43.0
9947,21740,63,0.626,43.0
9949,21740,63,0.868,48.0
9950,21740,63,0.578,44.0
6832,21740,43,0.014,13.0
6833,21740,43,0.01,11.0
6834,21740,43,0.01,11.0
6835,21740,43,0.016,13.0
6836,21740,43,0.016,14.0
6837,21740,43,0.02,15.0
6838,21740,43,0.016,14.0
6839,21740,43,0.024,15.0
6840,21740,43,0.022,14.0
6841,21740,43,0.012,14.0
6842,21740,43,0.032,16.0
6843,21740,43,0.012,13.0
6844,21740,43,0.024,15.0
6845,21740,43,0.018,14.0
6846,21740,43,0.01,12.0
6847,21740,43,0.022,16.0
6848,21740,43,0.014,14.0
6849,21740,43,0.014,13.0
6850,21740,43,0.014,14.0
6851,21740,43,0.018,14.0
6852,21740,43,0.022,15.0
6853,21740,43,0.01,12.0
6854,21740,43,0.016,14.0
6855,21740,43,0.014,14.0
6856,21740,43,0.012,13.0
6857,21740,43,0.03,17.0
6858,21740,43,0.022,15.0
6859,21740,43,0.012,12.0
6860,21740,43,0.028,17.0
6861,21740,43,0.018,14.0
6862,21740,43,0.024,16.0
6863,21740,43,0.01,11.0
6864,21740,43,0.018,14.0
6865,21740,43,0.018,14.0
6866,21740,43,0.016,14.0
6867,21740,43,0.008,11.0
6868,21740,43,0.016,14.0
6869,21740,43,0.012,13.0
6870,21740,43,0.018,14.0
7936,21740,51,0.61,47.0
7937,21740,51,0.492,42.0
7938,21740,51,0.88,50.0
7939,21740,51,0.576,42.0
7940,21740,51,0.766,50.0
7941,21740,51,0.582,43.0
7942,21740,51,0.798,49.0
7943,21740,51,0.854,49.0
7944,21740,51,0.718,47.0
7945,21740,51,0.774,48.0
7946,21740,51,0.504,42.0
7947,21740,51,0.582,45.0
7948,21740,51,0.822,51.0
7949,21740,51,0.872,52.0
7950,21740,51,0.564,43.0
7951,21740,51,0.816,49.0
7952,21740,51,0.656,45.0
7953,21740,51,0.812,48.0
7954,21740,51,0.606,46.0
7955,21740,51,0.59,44.0
7956,21740,51,0.822,49.0
7957,21740,51,0.528,43.0
7958,21740,51,0.514,43.0
7959,21740,51,0.524,44.0
7960,21740,51,0.734,47.0
7961,21740,51,0.434,38.0
7962,21740,51,0.832,48.0
7963,21740,51,0.794,49.0
7964,21740,51,0.76,48.0
7965,21740,51,0.826,51.0
10050,21740,63,0.822,50.0
10051,21740,63,0.798,48.0
10052,21740,63,0.752,48.0
10053,21740,63,0.784,49.0
10054,21740,63,0.738,46.0
10055,21740,63,0.796,49.0
10056,21740,63,0.662,46.0
10057,21740,63,0.88,49.0
10058,21740,63,0.948,50.0
10059,21740,63,0.774,47.0
10060,21740,63,0.842,48.0
10061,21740,63,0.588,44.0
10062,21740,63,0.704,46.0
10063,21740,63,0.502,41.0
10064,21740,63,0.646,44.0
10065,21740,63,0.602,44.0
10066,21740,63,0.692,47.0
10067,21740,63,0.73,46.0
6871,21740,43,0.016,13.0
6872,21740,43,0.018,14.0
6873,21740,43,0.014,13.0
6874,21740,43,0.014,13.0
6875,21740,43,0.018,14.0
6876,21740,43,0.016,13.0
6877,21740,43,0.012,12.0
6878,21740,43,0.012,13.0
6879,21740,43,0.014,14.0
6880,21740,43,0.016,13.0
6881,21740,43,0.012,12.0
6882,21740,43,0.014,13.0
6883,21740,43,0.012,13.0
6884,21740,43,0.012,13.0
6885,21740,43,0.008,12.0
6886,21740,43,0.008,11.0
6887,21740,43,0.014,14.0
6888,21740,43,0.018,14.0
6889,21740,43,0.016,14.0
6890,21740,43,0.01,12.0
6891,21740,43,0.01,12.0
6892,21740,43,0.01,11.0
6893,21740,43,0.01,12.0
6894,21740,43,0.016,14.0
6895,21740,43,0.02,15.0
6896,21740,43,0.02,15.0
7966,21740,51,0.796,50.0
7967,21740,51,0.626,43.0
7968,21740,51,1.156,53.0
7969,21740,51,0.72,48.0
7970,21740,51,0.638,46.0
7971,21740,51,0.594,44.0
7972,21740,51,0.69,45.0
7973,21740,51,0.026,16.0
7974,21740,51,0.01,12.0
7975,21740,51,0.014,14.0
7976,21740,51,0.02,15.0
7977,21740,51,1.068,54.0
7978,21740,51,0.796,48.0
7979,21740,51,0.904,51.0
7980,21740,51,0.866,48.0
7981,21740,51,0.774,49.0
7982,21740,51,0.216,34.0
7983,21740,51,0.596,45.0
7984,21740,51,1.13,56.0
7985,21740,51,0.812,51.0
7986,21740,51,0.908,51.0
7987,21740,51,0.57,44.0
7988,21740,51,0.874,51.0
7989,21740,51,1.048,51.0
7990,21740,51,0.748,48.0
7991,21740,51,0.636,43.0
7992,21740,51,0.698,46.0
7993,21740,51,0.6,45.0
7994,21740,51,0.84,51.0
6939,21740,45,0.012,13.0
6940,21740,45,0.882,51.0
6941,21740,45,0.632,46.0
6942,21740,45,0.648,46.0
6943,21740,45,0.854,48.0
6944,21740,45,0.47,40.0
6945,21740,45,0.722,47.0
6946,21740,45,1.066,53.0
6947,21740,45,0.748,48.0
6948,21740,45,0.808,50.0
6949,21740,45,0.756,49.0
6950,21740,45,0.888,51.0
6951,21740,45,0.84,51.0
6952,21740,45,0.888,52.0
6953,21740,45,0.936,55.0
6954,21740,45,0.742,47.0
6955,21740,45,1.034,54.0
6956,21740,45,0.562,43.0
6957,21740,45,1.372,57.0
6958,21740,45,0.986,53.0
6959,21740,45,0.724,46.0
6960,21740,45,0.922,51.0
6961,21740,45,0.64,48.0
6962,21740,45,0.866,54.0
6963,21740,45,0.548,41.0
6964,21740,45,0.72,46.0
6965,21740,45,0.64,46.0
6966,21740,45,0.846,50.0
6967,21740,45,0.9,51.0
6968,21740,45,0.016,14.0
6969,21740,45,0.014,13.0
6970,21740,45,0.02,15.0
6971,21740,45,0.044,19.0
6972,21740,45,0.02,15.0
6973,21740,45,0.028,16.0
7995,21740,51,0.75,48.0
7996,21740,51,0.524,42.0
7997,21740,51,1.086,56.0
7998,21740,51,0.742,48.0
7999,21740,51,0.618,44.0
8000,21740,51,0.788,50.0
8001,21740,51,0.44,40.0
8002,21740,51,0.64,46.0
8003,21740,51,0.816,50.0
8004,21740,51,0.624,44.0
8005,21740,51,0.774,49.0
8006,21740,51,0.742,46.0
9118,21740,60,0.526,45.0
9119,21740,60,0.92,50.0
9120,21740,60,0.79,47.0
9121,21740,60,0.858,51.0
9122,21740,60,0.78,47.0
9123,21740,60,1.032,52.0
9124,21740,60,0.876,50.0
9125,21740,60,0.536,42.0
9126,21740,60,0.54,42.0
9127,21740,60,0.702,46.0
9128,21740,60,0.456,42.0
9129,21740,60,0.394,37.0
9130,21740,60,0.884,49.0
9131,21740,60,0.448,40.0
9132,21740,60,0.86,49.0
9133,21740,60,0.984,50.0
9134,21740,60,0.61,44.0
9135,21740,60,0.974,51.0
6974,21740,45,0.012,12.0
6975,21740,45,0.026,16.0
6976,21740,45,0.026,16.0
6977,21740,45,0.046,19.0
7017,21740,45,0.028,16.0
7018,21740,45,0.024,16.0
7019,21740,45,0.038,18.0
7020,21740,45,0.032,17.0
7021,21740,45,0.016,14.0
7022,21740,45,0.04,19.0
7023,21740,45,0.028,16.0
7024,21740,45,0.032,17.0
8103,21740,51,0.506,44.0
8104,21740,51,0.724,49.0
8105,21740,51,0.764,49.0
8106,21740,51,0.408,39.0
9186,21740,60,0.608,44.0
9187,21740,60,0.63,46.0
9188,21740,60,1.164,57.0
9189,21740,60,0.8,46.0
9190,21740,60,0.596,44.0
9191,21740,60,0.964,51.0
9192,21740,60,0.662,43.0
9193,21740,60,1.106,54.0
9194,21740,60,1.236,56.0
9195,21740,60,0.812,47.0
9196,21740,60,0.688,44.0
9197,21740,60,0.744,45.0
9198,21740,60,0.684,46.0
9199,21740,60,0.752,47.0
9200,21740,60,0.916,52.0
9201,21740,60,0.584,43.0
9202,21740,60,0.83,49.0
9203,21740,60,0.74,47.0
9222,21740,60,0.854,49.0
9223,21740,60,0.826,48.0
10509,21740,65,0.816,50.0
10510,21740,65,0.528,45.0
10511,21740,65,0.452,41.0
10522,21740,65,0.72,47.0
10523,21740,65,0.768,46.0
10530,21740,65,0.854,50.0
10531,21740,65,0.61,44.0
10532,21740,65,0.566,43.0
10533,21740,65,0.616,44.0
10534,21740,65,0.664,46.0
10535,21740,65,0.652,46.0
10536,21740,65,0.706,49.0
10537,21740,65,0.49,43.0
10538,21740,65,0.42,38.0
10539,21740,65,0.702,49.0
7101,21740,45,0.834,49.0
7102,21740,45,0.756,47.0
7103,21740,45,0.772,48.0
7104,21740,45,1.02,53.0
7105,21740,45,0.838,48.0
7106,21740,45,0.67,46.0
7107,21740,45,0.758,48.0
7108,21740,45,0.848,49.0
7109,21740,45,0.756,49.0
7110,21740,45,0.818,52.0
7111,21740,45,0.924,51.0
7112,21740,45,0.694,46.0
7113,21740,45,1.01,53.0
7114,21740,45,0.878,46.0
8223,21740,56,0.106,25.0
8224,21740,56,0.146,28.0
8225,21740,56,0.104,25.0
8226,21740,56,0.11,25.0
8227,21740,56,0.106,26.0
8228,21740,56,0.768,48.0
9224,21740,60,0.032,16.0
9225,21740,60,0.018,14.0
9226,21740,60,0.01,12.0
9227,21740,60,0.012,13.0
9228,21740,60,0.024,15.0
9229,21740,60,0.028,16.0
9230,21740,60,0.04,18.0
9231,21740,60,0.012,12.0
9232,21740,60,0.016,14.0
9233,21740,60,0.018,14.0
9234,21740,60,0.026,15.0
9235,21740,60,0.012,12.0
9236,21740,60,0.012,12.0
9237,21740,60,0.014,13.0
9238,21740,60,0.01,12.0
9239,21740,60,0.01,11.0
9240,21740,60,0.012,12.0
9241,21740,60,0.012,12.0
9242,21740,60,0.014,13.0
9243,21740,60,0.018,14.0
7115,21740,45,0.72,46.0
7116,21740,45,0.608,45.0
7117,21740,45,1.15,54.0
7118,21740,45,0.884,49.0
7119,21740,45,0.63,45.0
7120,21740,45,0.636,47.0
7131,21740,45,0.826,49.0
7132,21740,45,0.876,50.0
8229,21740,56,0.518,42.0
8230,21740,56,0.71,46.0
8231,21740,56,1.024,54.0
8232,21740,56,0.49,41.0
8233,21740,56,1.094,53.0
8234,21740,56,0.746,48.0
8235,21740,56,0.938,52.0
8236,21740,56,0.022,15.0
8237,21740,56,0.016,14.0
8238,21740,56,0.032,17.0
8239,21740,56,0.016,14.0
8240,21740,56,0.02,15.0
8241,21740,56,0.016,13.0
8242,21740,56,0.018,14.0
8243,21740,56,0.016,14.0
8244,21740,56,0.012,12.0
8245,21740,56,0.022,16.0
8246,21740,56,0.014,13.0
8247,21740,56,0.026,16.0
8248,21740,56,0.02,14.0
8249,21740,56,0.022,15.0
8250,21740,56,0.016,13.0
8251,21740,56,0.018,14.0
8252,21740,56,0.02,15.0
8253,21740,56,0.024,16.0
8254,21740,56,0.014,13.0
8255,21740,56,0.116,26.0
8256,21740,56,0.064,22.0
8257,21740,56,0.048,19.0
8258,21740,56,0.106,25.0
8259,21740,56,0.142,29.0
8260,21740,56,0.112,26.0
8261,21740,56,0.102,25.0
8262,21740,56,0.13,27.0
8263,21740,56,0.11,26.0
8264,21740,56,0.138,28.0
10449,21740,64,0.654,47.0
10450,21740,64,0.63,44.0
10451,21740,64,0.586,45.0
10452,21740,64,0.99,51.0
10453,21740,64,0.802,48.0
10454,21740,64,0.596,45.0
10455,21740,64,0.942,52.0
10456,21740,64,0.48,43.0
10457,21740,64,0.664,46.0
10458,21740,64,0.574,46.0
10459,21740,64,0.806,49.0
10460,21740,64,0.72,47.0
10461,21740,64,1.362,58.0
10462,21740,64,0.7,47.0
10463,21740,64,0.914,51.0
10464,21740,64,0.704,46.0
10465,21740,64,0.82,50.0
10466,21740,64,0.724,48.0
10467,21740,64,0.75,48.0
10468,21740,64,0.536,45.0
10469,21740,64,0.464,42.0
10470,21740,64,0.806,48.0
10471,21740,64,0.716,46.0
10472,21740,64,0.664,47.0
10473,21740,64,0.716,47.0
10474,21740,64,0.628,45.0
10475,21740,64,0.636,46.0
10476,21740,64,0.464,41.0
8265,21740,56,0.16,29.0
8266,21740,56,0.144,28.0
8267,21740,56,0.124,27.0
8268,21740,56,0.05,20.0
8269,21740,56,0.082,23.0
8270,21740,56,0.078,22.0
8271,21740,56,0.102,25.0
8272,21740,56,0.06,21.0
8273,21740,56,0.146,27.0
8274,21740,56,0.098,24.0
8275,21740,56,0.094,24.0
8276,21740,56,1.084,54.0
8277,21740,56,1.0,52.0
8278,21740,56,0.786,47.0
8279,21740,56,0.794,49.0
8280,21740,56,0.84,49.0
8281,21740,56,0.686,45.0
8282,21740,56,0.724,46.0
8283,21740,56,0.854,47.0
8284,21740,56,0.864,50.0
8285,21740,56,0.96,51.0
8286,21740,56,0.566,44.0
8287,21740,56,0.824,49.0
8288,21740,56,0.762,48.0
8289,21740,56,0.824,48.0
8290,21740,56,0.822,48.0
8291,21740,56,0.726,47.0
8292,21740,56,0.772,48.0
8293,21740,56,0.792,47.0
8294,21740,56,1.28,57.0
8295,21740,56,1.142,53.0
8296,21740,56,0.788,45.0
10614,21740,65,0.872,49.0
10615,21740,65,0.644,46.0
10616,21740,65,0.498,42.0
10617,21740,65,0.9,52.0
10618,21740,65,0.812,51.0
10619,21740,65,0.312,36.0
10620,21740,65,0.752,47.0
10621,21740,65,0.53,42.0
10622,21740,65,0.706,48.0
10623,21740,65,0.566,44.0
10624,21740,65,0.618,46.0
10625,21740,65,0.5,41.0
10626,21740,65,0.852,49.0
10627,21740,65,0.624,45.0
10628,21740,65,0.738,48.0
10629,21740,65,0.706,47.0
7307,21740,45,1.062,55.0
7308,21740,45,0.588,43.0
7309,21740,45,0.872,50.0
7310,21740,45,0.646,45.0
7311,21740,45,0.586,43.0
7312,21740,45,0.206,31.0
7313,21740,45,0.894,49.0
7314,21740,45,0.826,50.0
7315,21740,45,0.798,48.0
7316,21740,45,0.604,44.0
7317,21740,45,1.06,54.0
7318,21740,45,0.888,50.0
7319,21740,45,0.83,50.0
7320,21740,45,0.902,52.0
7321,21740,45,0.914,50.0
7322,21740,45,0.736,49.0
7323,21740,45,0.84,51.0
7324,21740,45,0.952,53.0
7325,21740,45,0.75,46.0
7326,21740,45,0.478,42.0
7327,21740,45,1.076,55.0
7328,21740,45,0.016,14.0
7329,21740,45,0.026,16.0
7330,21740,45,0.022,15.0
8297,21740,56,0.79,48.0
8298,21740,56,1.084,54.0
8299,21740,56,0.548,42.0
8300,21740,56,0.894,51.0
8301,21740,56,0.718,46.0
8302,21740,56,0.84,48.0
8303,21740,56,0.968,50.0
8304,21740,56,0.308,34.0
8305,21740,56,0.886,50.0
8306,21740,56,0.026,16.0
8307,21740,56,0.022,15.0
8308,21740,56,0.014,13.0
8309,21740,56,0.016,13.0
8310,21740,56,0.012,13.0
8311,21740,56,0.02,14.0
8324,21740,56,0.824,49.0
8325,21740,56,0.978,53.0
8326,21740,56,0.9,52.0
8327,21740,56,0.952,52.0
8328,21740,56,0.87,47.0
8329,21740,56,0.594,44.0
8330,21740,56,0.928,52.0
8331,21740,56,0.518,43.0
8332,21740,56,0.9,51.0
8333,21740,56,0.86,48.0
8334,21740,56,1.04,53.0
9508,21740,60,0.898,51.0
9509,21740,60,0.688,47.0
9510,21740,60,1.14,53.0
9511,21740,60,0.56,45.0
9512,21740,60,1.466,55.0
9513,21740,60,1.018,52.0
9514,21740,60,0.85,48.0
9515,21740,60,0.8,50.0
9516,21740,60,0.598,44.0
9517,21740,60,1.026,56.0
9518,21740,60,0.464,41.0
9519,21740,60,0.882,49.0
9520,21740,60,0.816,50.0
9521,21740,60,0.868,52.0
9522,21740,60,0.752,51.0
9523,21740,60,0.64,45.0
9524,21740,60,0.508,40.0
9525,21740,60,0.766,48.0
9526,21740,60,0.568,42.0
10445,21740,64,0.672,45.0
10446,21740,64,0.58,44.0
10447,21740,64,0.624,45.0
10448,21740,64,0.83,52.0
7331,21740,45,0.016,14.0
7332,21740,45,0.018,14.0
7333,21740,45,0.014,13.0
7334,21740,45,0.016,14.0
7335,21740,45,0.012,13.0
7336,21740,45,0.028,16.0
7337,21740,45,0.016,14.0
7338,21740,45,0.018,14.0
7339,21740,45,0.016,14.0
7340,21740,45,0.014,14.0
7341,21740,45,0.012,12.0
7342,21740,45,0.018,14.0
7343,21740,45,0.014,12.0
7344,21740,45,0.014,13.0
7358,21740,47,1.24,60.0
7359,21740,47,0.012,14.0
7360,21740,47,0.012,13.0
7361,21740,47,0.032,17.0
7362,21740,47,0.018,14.0
7363,21740,47,0.014,13.0
7364,21740,47,0.018,14.0
7365,21740,47,0.018,14.0
7366,21740,47,0.014,13.0
7367,21740,47,0.01,12.0
7368,21740,47,0.17,29.0
7369,21740,47,0.014,13.0
7377,21740,47,0.224,31.0
8335,21740,56,0.77,48.0
8336,21740,56,0.016,14.0
8337,21740,56,0.024,15.0
8338,21740,56,0.014,13.0
8339,21740,56,0.016,13.0
8340,21740,56,0.014,13.0
8341,21740,56,0.022,16.0
8342,21740,56,0.012,13.0
8343,21740,56,0.01,12.0
8344,21740,56,0.014,13.0
8345,21740,56,0.014,14.0
8346,21740,56,0.02,15.0
8385,21740,57,1.026,52.0
8386,21740,57,0.93,52.0
8387,21740,57,0.85,53.0
8388,21740,57,0.892,53.0
8389,21740,57,0.706,49.0
8390,21740,57,0.872,52.0
8391,21740,57,0.74,49.0
8392,21740,57,0.526,41.0
8393,21740,57,0.928,53.0
8394,21740,57,0.736,51.0
8395,21740,57,0.94,50.0
8396,21740,57,0.674,47.0
8397,21740,57,0.692,47.0
8398,21740,57,0.504,43.0
8399,21740,57,0.708,47.0
8400,21740,57,0.758,52.0
8401,21740,57,1.08,57.0
8402,21740,57,0.826,52.0
8403,21740,57,1.042,54.0
8404,21740,57,0.702,48.0
8405,21740,57,1.006,56.0
8406,21740,57,0.56,44.0
8407,21740,57,0.756,49.0
8408,21740,57,0.744,49.0
8409,21740,57,0.698,46.0
8410,21740,57,0.504,41.0
8411,21740,57,0.996,52.0
9527,21740,60,0.714,50.0
9528,21740,60,0.572,43.0
9529,21740,60,0.726,46.0
9530,21740,60,1.204,56.0
9531,21740,60,0.652,45.0
9532,21740,60,0.872,50.0
10477,21740,64,0.608,44.0
10478,21740,64,0.836,48.0
10479,21740,64,0.252,34.0
10480,21740,64,0.962,50.0
10481,21740,64,0.54,44.0
10482,21740,64,0.832,49.0
10483,21740,64,0.426,38.0
10484,21740,64,0.516,42.0
10485,21740,64,0.4,42.0
10486,21740,64,0.568,44.0
10487,21740,64,0.542,43.0
10488,21740,64,0.7,49.0
10489,21740,64,1.292,57.0
10490,21740,64,1.18,59.0
10491,21740,64,0.558,43.0
10492,21740,64,0.75,49.0
10493,21740,64,0.918,50.0
10494,21740,64,0.806,47.0
10495,21740,64,0.448,39.0
10496,21740,64,0.524,43.0
10497,21740,64,0.55,43.0
10498,21740,64,0.606,46.0
10499,21740,64,0.7,47.0
10500,21740,64,0.61,44.0
10501,21740,64,0.36,37.0
10502,21740,64,0.336,35.0
10503,21740,64,0.526,43.0
10504,21740,64,0.534,43.0
10505,21740,64,0.734,48.0
10506,21740,64,0.584,47.0
10507,21740,65,0.698,47.0
10508,21740,65,0.804,48.0
7378,21740,47,0.158,28.0
7379,21740,47,0.138,27.0
7380,21740,47,0.118,26.0
7381,21740,47,0.106,25.0
7382,21740,47,0.07,23.0
7383,21740,47,0.11,26.0
7384,21740,47,0.214,31.0
7385,21740,47,0.164,28.0
7386,21740,47,0.126,27.0
7387,21740,47,0.108,25.0
7388,21740,47,0.112,25.0
7389,21740,47,0.07,22.0
7390,21740,47,0.1,24.0
7391,21740,47,0.106,26.0
7392,21740,47,0.186,30.0
8413,21740,57,0.742,49.0
8414,21740,57,1.016,52.0
8415,21740,57,0.972,54.0
8416,21740,57,0.732,49.0
8417,21740,57,1.17,57.0
8418,21740,57,0.886,53.0
8419,21740,57,0.638,48.0
8420,21740,57,0.018,14.0
8421,21740,57,0.014,13.0
8422,21740,57,0.022,16.0
8412,21740,57,1.064,54.0
9633,21740,62,0.786,50.0
9634,21740,62,0.026,16.0
9635,21740,62,0.02,15.0
9636,21740,62,0.018,14.0
9637,21740,62,0.024,16.0
9638,21740,62,0.016,14.0
9639,21740,62,0.024,15.0
9640,21740,62,0.016,14.0
9641,21740,62,0.016,13.0
9642,21740,62,0.02,15.0
9643,21740,62,0.018,14.0
9644,21740,62,0.028,16.0
9645,21740,62,0.012,12.0
9646,21740,62,0.032,17.0
9647,21740,62,0.036,17.0
9648,21740,62,0.028,17.0
9649,21740,62,0.014,13.0
9650,21740,62,0.02,15.0
9651,21740,62,0.034,18.0
10630,21740,65,0.7,46.0
10631,21740,65,0.538,44.0
10632,21740,65,0.78,48.0
10633,21740,65,0.526,42.0
10634,21740,65,0.76,49.0
10635,21740,65,0.528,43.0
10636,21740,65,0.744,48.0
10637,21740,65,0.734,49.0
10638,21740,65,0.472,44.0
10639,21740,65,0.752,48.0
10640,21740,65,0.748,47.0
10641,21740,65,0.878,51.0
10642,21740,65,0.256,35.0
10643,21740,65,0.196,31.0
10644,21740,65,0.586,44.0
10645,21740,65,0.72,47.0
10646,21740,65,0.692,48.0
10647,21740,65,0.622,46.0
10648,21740,65,0.534,43.0
10649,21740,65,0.796,49.0
10650,21740,65,0.522,42.0
10651,21740,65,0.62,44.0
9692,21740,62,1.498,62.0
9693,21740,62,0.922,52.0
9694,21740,62,1.468,58.0
9695,21740,62,0.434,40.0
9696,21740,62,0.558,43.0
9697,21740,62,0.656,44.0
9698,21740,62,0.53,41.0
9699,21740,62,0.952,52.0
9700,21740,62,0.938,51.0
9701,21740,62,0.552,42.0
9702,21740,62,0.526,44.0
9703,21740,62,0.618,44.0
9704,21740,62,0.648,46.0
9705,21740,62,0.54,42.0
9706,21740,62,0.612,44.0
9707,21740,62,1.028,53.0
9708,21740,62,0.516,39.0
9709,21740,62,0.464,41.0
9710,21740,62,0.568,43.0
9711,21740,62,1.126,55.0
9712,21740,62,0.714,46.0
9713,21740,62,0.634,46.0
9714,21740,62,0.548,41.0
9715,21740,62,0.766,46.0
9716,21740,62,0.854,49.0
8635,21740,58,0.596,44.0
8636,21740,58,0.298,35.0
8637,21740,58,0.536,42.0
8638,21740,58,0.892,49.0
8639,21740,58,0.254,34.0
8640,21740,58,0.814,48.0
8641,21740,58,0.104,25.0
8642,21740,58,0.856,53.0
9717,21740,62,0.558,43.0
9718,21740,62,0.554,42.0
9719,21740,62,0.538,42.0
9720,21740,62,1.212,54.0
9721,21740,62,0.464,41.0
9722,21740,62,0.466,42.0
9723,21740,62,0.866,51.0
9724,21740,62,0.792,47.0
9725,21740,62,1.016,54.0
9726,21740,62,1.298,56.0
9727,21740,62,0.904,51.0
9728,21740,62,0.576,42.0
9729,21740,62,1.032,54.0
9730,21740,62,0.908,49.0
9731,21740,62,0.258,33.0
9732,21740,62,1.204,55.0
9733,21740,62,0.912,50.0
9734,21740,62,0.564,41.0
9735,21740,62,0.8,46.0
9736,21740,62,0.63,44.0
9737,21740,62,0.704,45.0
8669,21740,58,0.536,42.0
8670,21740,58,0.224,32.0
8671,21740,58,0.27,33.0
8672,21740,58,0.12,26.0
8673,21740,58,0.15,28.0
8674,21740,58,0.126,27.0
8675,21740,58,0.506,42.0
8676,21740,58,0.186,30.0
8677,21740,58,0.102,25.0
8678,21740,58,0.242,32.0
8679,21740,58,0.336,36.0
8680,21740,58,0.158,28.0
8681,21740,58,0.132,27.0
8682,21740,58,0.09,24.0
8683,21740,58,0.178,30.0
8684,21740,58,0.706,47.0
8685,21740,58,0.274,34.0
8702,21740,58,0.55,42.0
8703,21740,58,0.782,47.0
8704,21740,58,0.344,37.0
8705,21740,58,0.648,44.0
8706,21740,58,0.116,26.0
8707,21740,58,0.16,29.0
9815,21740,62,0.694,47.0
9816,21740,62,0.892,50.0
9817,21740,62,0.804,47.0
9818,21740,62,0.036,17.0
9819,21740,62,0.022,15.0
9820,21740,62,0.026,16.0
9821,21740,62,0.03,16.0
9822,21740,62,0.016,14.0
9823,21740,62,0.026,16.0
9824,21740,62,0.03,16.0
9825,21740,62,0.012,13.0
9826,21740,62,0.022,15.0
9827,21740,62,0.026,16.0
9828,21740,62,0.02,14.0
9829,21740,62,0.016,13.0
9830,21740,62,0.02,14.0
6745,21740,42,0.818,49.0
6746,21740,42,0.632,44.0
6747,21740,42,0.796,49.0
6748,21740,42,0.794,49.0
6749,21740,42,1.176,54.0
6750,21740,42,0.862,52.0
6751,21740,42,0.712,49.0
6752,21740,42,0.664,45.0
6753,21740,42,0.736,47.0
6754,21740,42,0.614,46.0
6755,21740,42,0.54,41.0
6756,21740,42,0.826,49.0
6757,21740,42,0.552,44.0
6758,21740,42,0.69,46.0
6759,21740,42,0.774,49.0
6760,21740,42,0.788,49.0
6761,21740,42,0.56,47.0
6762,21740,42,0.71,48.0
6763,21740,42,0.428,39.0
6764,21740,42,0.614,45.0
6765,21740,42,0.566,44.0
6766,21740,42,0.7,47.0
7734,21740,50,1.46,57.0
7735,21740,50,0.724,48.0
7736,21740,50,1.958,66.0
7737,21740,50,1.362,61.0
7738,21740,50,0.89,49.0
7739,21740,50,0.782,47.0
7740,21740,50,0.954,50.0
7741,21740,50,0.884,53.0
7742,21740,50,1.382,54.0
7743,21740,50,0.992,54.0
7744,21740,50,0.84,51.0
7745,21740,50,1.046,56.0
7746,21740,50,0.724,47.0
