"","ship","survey","event_id","species_code","specimen_id","fork_length","organism_weight","age","sex","eq_longitude"
"783",157,202408,7,21740,2510,12.3,0.012,1,NA,-166.3453
"784",157,202408,8,21740,2886,43.8,0.561,7,"Male",-166.401
"785",157,202408,8,21740,2889,42.1,0.513,5,"Female",-166.401
"786",157,202408,8,21740,2894,46.3,0.675,6,"Male",-166.401
"787",157,202408,8,21740,2915,42.3,0.503,6,"Male",-166.401
"788",157,202408,8,21740,2916,46.7,0.689,7,"Male",-166.401
"789",157,202408,8,21740,2926,43.8,0.527,5,"Male",-166.401
"790",157,202408,8,21740,2929,47.4,0.484,5,"Male",-166.401
"791",157,202408,8,21740,2933,43.4,0.581,6,"Male",-166.401
"792",157,202408,45,21740,15290,43,0.566,6,"Female",-177.5908
"793",157,202408,45,21740,15292,41.3,0.464,6,"Male",-177.5908
"794",157,202408,45,21740,15294,41.3,0.472,7,"Male",-177.5908
"795",157,202408,45,21740,15304,42.3,0.482,5,"Female",-177.5908
"796",157,202408,45,21740,15262,20.6,0.054,2,"Female",-177.5908
"797",157,202408,45,21740,15273,21.2,0.058,2,"Male",-177.5908
"798",157,202408,46,21740,15622,43.6,0.622,5,"Female",-178.6041
"799",157,202408,46,21740,15634,32.1,0.224,3,"Male",-178.6041
"800",157,202408,46,21740,15635,40.4,0.444,6,"Male",-178.6041
"801",157,202408,46,21740,15639,28.8,0.188,3,"Male",-178.6041
"802",157,202408,46,21740,15643,51.3,1,9,"Male",-178.6041
"803",157,202408,46,21740,15646,39.7,0.398,5,"Male",-178.6041
"804",157,202408,46,21740,15648,40.7,0.456,6,"Female",-178.6041
"805",157,202408,46,21740,15653,41.9,0.514,5,"Female",-178.6041
"806",157,202408,46,21740,15655,43.9,0.526,6,"Male",-178.6041
"807",157,202408,46,21740,15665,42.8,0.516,5,"Female",-178.6041
"808",157,202408,10,21740,3339,45.8,0.654,6,"Male",-167.7077
"809",157,202408,10,21740,3341,49.5,0.654,7,"Male",-167.7077
"810",157,202408,10,21740,3342,45.8,0.634,6,"Female",-167.7077
"811",157,202408,10,21740,3357,38.4,0.368,5,"Male",-167.7077
"812",157,202408,10,21740,3372,44.8,0.606,6,"Female",-167.7077
"813",157,202408,10,21740,3373,44.6,0.59,7,"Female",-167.7077
"814",157,202408,10,21740,3396,46.7,0.65,6,"Male",-167.7077
"815",157,202408,11,21740,3778,42.9,0.524,6,"Male",-167.6446
"816",157,202408,11,21740,3791,36.7,0.324,3,"Male",-167.6446
"817",157,202408,11,21740,3803,37.5,0.374,3,"Male",-167.6446
"818",157,202408,11,21740,3809,40.6,0.452,3,"Male",-167.6446
"819",157,202408,11,21740,3830,38.7,0.388,3,"Male",-167.6446
"820",157,202408,11,21740,3839,40.7,0.514,3,"Female",-167.6446
"821",157,202408,11,21740,3845,40,0.482,3,"Female",-167.6446
"822",157,202408,47,21740,15982,38.9,0.4,6,"Male",-177.8278
"823",157,202408,47,21740,15963,41.3,0.439,5,"Female",-177.8278
"824",157,202408,48,21740,16494,55.6,1.164,10,"Female",-177.9536
"825",157,202408,48,21740,16506,43.2,0.486,6,"Female",-177.9536
"826",157,202408,48,21740,16507,41.8,0.51,5,"Female",-177.9536
"827",157,202408,48,21740,16513,40.3,0.406,6,"Male",-177.9536
"828",157,202408,48,21740,16468,23.6,0.088,2,"Female",-177.9536
"829",157,202408,48,21740,16469,21.4,0.062,2,"Female",-177.9536
"830",157,202408,48,21740,16478,23.9,0.09,2,"Female",-177.9536
"831",157,202408,48,21740,16471,16.8,0.028,1,NA,-177.9536
"832",157,202408,48,21740,16480,14.3,0.018,1,NA,-177.9536
"833",157,202408,12,21740,3999,44.4,0.599,4,"Male",-167.5627
"834",157,202408,12,21740,4011,42.9,0.556,4,"Male",-167.5627
"835",157,202408,12,21740,4046,44.6,0.523,7,"Female",-167.5627
"836",157,202408,12,21740,4068,41,0.581,4,"Male",-167.5627
"837",157,202408,12,21740,4069,46.2,0.686,6,"Female",-167.5627
"838",157,202408,12,21740,4075,58.7,1.32,8,"Female",-167.5627
"839",157,202408,12,21740,4080,39.2,0.428,3,"Male",-167.5627
"840",157,202408,12,21740,3974,14,0.019,1,NA,-167.5627
"841",157,202408,12,21740,3970,13.2,0.015,1,NA,-167.5627
"842",157,202408,13,21740,4379,45.4,0.532,6,"Female",-168.83
"843",157,202408,13,21740,4381,44.9,0.678,5,"Female",-168.83
"844",157,202408,13,21740,4391,45.6,0.598,6,"Female",-168.83
"845",157,202408,13,21740,4400,40,0.446,5,"Male",-168.83
"846",157,202408,13,21740,4404,44.6,0.698,6,"Male",-168.83
"847",157,202408,13,21740,4405,45.6,0.618,6,"Male",-168.83
"848",157,202408,13,21740,4413,37.5,0.352,3,"Male",-168.83
"849",157,202408,13,21740,4418,45.4,0.576,5,"Male",-168.83
"850",157,202408,13,21740,4425,39.2,0.416,5,"Female",-168.83
"851",157,202408,14,21740,4806,42.1,0.496,6,"Male",-168.8972
"852",157,202408,14,21740,4808,39.9,0.424,6,"Male",-168.8972
"853",157,202408,14,21740,4811,43.1,0.568,5,"Female",-168.8972
"854",157,202408,14,21740,4833,40.8,0.468,6,"Female",-168.8972
"855",157,202408,14,21740,4842,39.1,0.414,4,"Male",-168.8972
"856",157,202408,15,21740,5105,44,0.53,5,"Male",-169.0614
"857",157,202408,15,21740,5151,46.8,0.634,5,"Male",-169.0614
"858",157,202408,15,21740,5194,42.2,0.402,6,"Male",-169.0614
"859",157,202408,15,21740,5203,49.7,0.656,8,"Male",-169.0614
"860",157,202408,50,21740,17020,42.4,0.528,6,"Female",-178.1526
"861",157,202408,50,21740,17026,24.4,0.1,2,"Female",-178.1526
"862",157,202408,50,21740,17032,21.5,0.07,2,"Male",-178.1526
"863",157,202408,50,21740,17051,18.6,0.044,2,NA,-178.1526
"864",157,202408,50,21740,17062,14.7,0.02,1,NA,-178.1526
"865",157,202408,51,21740,17471,36.3,0.35,4,"Male",-176.6812
"866",157,202408,51,21740,17492,33.8,0.238,3,"Male",-176.6812
"867",157,202408,51,21740,17496,38.6,0.418,5,"Female",-176.6812
"868",157,202408,51,21740,17501,31.5,0.21,3,"Male",-176.6812
"869",157,202408,17,21740,5567,50,0.693,7,"Male",-170.4199
"870",157,202408,17,21740,5569,49,0.662,10,"Female",-170.4199
"871",157,202408,17,21740,5570,48,0.681,11,"Female",-170.4199
"872",157,202408,17,21740,5575,51.3,0.798,7,"Female",-170.4199
"873",157,202408,17,21740,5581,47.9,0.762,7,"Female",-170.4199
"874",157,202408,17,21740,5591,51.5,0.682,9,"Female",-170.4199
"875",157,202408,17,21740,5599,48.5,0.764,7,"Male",-170.4199
"876",157,202408,17,21740,5612,49.3,0.666,7,"Female",-170.4199
"877",157,202408,17,21740,5614,36,0.216,3,"Female",-170.4199
"878",157,202408,52,21740,17925,40.3,0.412,5,"Male",-176.3651
"879",157,202408,52,21740,17926,42.8,0.484,6,"Male",-176.3651
"880",157,202408,52,21740,17931,41.3,0.438,6,"Female",-176.3651
"881",157,202408,53,21740,18257,38.3,0.378,4,"Female",-174.9632
"882",157,202408,53,21740,18267,41.9,0.512,6,"Male",-174.9632
"883",157,202408,53,21740,18270,44.8,0.606,6,"Female",-174.9632
"884",157,202408,53,21740,18271,46.7,0.712,6,"Male",-174.9632
"885",157,202408,18,21740,5916,42.1,0.464,5,"Male",-170.2591
"886",157,202408,18,21740,5921,44.5,0.518,6,"Female",-170.2591
"887",157,202408,18,21740,5922,48.8,0.684,9,"Female",-170.2591
"888",157,202408,18,21740,5928,49.8,0.656,8,"Female",-170.2591
"889",157,202408,18,21740,5930,43.3,0.544,6,"Male",-170.2591
"890",157,202408,18,21740,5940,43,0.496,6,"Male",-170.2591
"891",157,202408,18,21740,5955,50.8,0.768,10,"Male",-170.2591
"892",157,202408,18,21740,5927,46,0.648,6,"Male",-170.2591
"893",157,202408,19,21740,6331,42.1,0.536,5,"Male",-170.1156
"894",157,202408,19,21740,6336,41.5,0.45,5,"Male",-170.1156
"895",157,202408,19,21740,6340,44.1,0.638,6,"Male",-170.1156
"896",157,202408,19,21740,6348,43.8,0.554,6,"Female",-170.1156
"897",157,202408,19,21740,6355,43.6,0.554,5,"Male",-170.1156
"898",157,202408,19,21740,6363,40.1,0.408,6,"Male",-170.1156
"899",157,202408,19,21740,6368,45,0.544,6,"Male",-170.1156
"900",157,202408,54,21740,18718,42.6,0.504,6,"Female",-175.1337
"901",157,202408,54,21740,18727,43.5,0.514,5,"Female",-175.1337
"902",157,202408,54,21740,18728,40.6,0.42,5,"Male",-175.1337
"903",157,202408,54,21740,18732,40.8,0.42,6,"Male",-175.1337
"904",157,202408,54,21740,18734,44.6,0.53,6,"Female",-175.1337
"905",157,202408,55,21740,19034,39.2,0.365,4,"Female",-175.4342
"906",157,202408,55,21740,19044,29.7,0.207,3,"Female",-175.4342
"907",157,202408,55,21740,19047,39.8,0.403,6,"Male",-175.4342
"908",157,202408,20,21740,6635,45,0.616,6,"Female",-170.0543
"909",157,202408,20,21740,6651,41,0.462,5,"Male",-170.0543
"910",157,202408,20,21740,6653,46.4,0.67,6,"Female",-170.0543
"911",157,202408,20,21740,6678,50.1,0.83,6,"Female",-170.0543
"912",157,202408,20,21740,6679,43.1,0.59,6,"Female",-170.0543
"913",157,202408,21,21740,6830,43.5,0.668,6,"Male",-170.0035
"914",157,202408,21,21740,6857,43.6,0.518,6,"Male",-170.0035
"915",157,202408,21,21740,6919,51,0.886,7,"Female",-170.0035
"916",157,202408,21,21740,6933,48.2,0.84,6,"Female",-170.0035
"917",157,202408,21,21740,6955,47.4,0.752,7,"Female",-170.0035
"918",157,202408,21,21740,6979,45.1,0.664,6,"Male",-170.0035
"919",157,202408,58,21740,19933,43.5,0.422,6,"Female",-173.8481
"920",157,202408,58,21740,19937,39.2,0.394,5,"Female",-173.8481
"921",157,202408,58,21740,19939,40.7,0.444,6,"Male",-173.8481
"922",157,202408,58,21740,19952,22.6,0.072,2,"Male",-173.8481
"923",157,202408,22,21740,7315,42.2,0.574,6,"Female",-171.3037
"924",157,202408,22,21740,7329,40.9,0.476,5,"Female",-171.3037
"925",157,202408,22,21740,7340,43.2,0.558,6,"Male",-171.3037
"926",157,202408,22,21740,7341,43.1,0.496,7,"Male",-171.3037
"927",157,202408,22,21740,7349,50.2,0.792,10,"Male",-171.3037
"928",157,202408,22,21740,7351,45.3,0.73,6,"Female",-171.3037
"929",157,202408,23,21740,7657,40.5,0.438,5,"Female",-171.4629
"930",157,202408,23,21740,7663,37.4,0.327,4,"Male",-171.4629
"931",157,202408,23,21740,7667,43.3,0.518,6,"Female",-171.4629
"932",157,202408,23,21740,7671,46,0.566,6,"Female",-171.4629
"933",157,202408,23,21740,7685,35.1,0.318,5,"Male",-171.4629
"934",157,202408,23,21740,7650,16.3,0.03,1,NA,-171.4629
"935",157,202408,59,21740,20259,34.7,0.292,4,"Male",-173.6438
"936",157,202408,59,21740,20273,41.8,0.494,6,"Male",-173.6438
"937",157,202408,59,21740,20275,40.7,0.525,5,"Female",-173.6438
"938",157,202408,59,21740,20276,41.5,0.492,6,"Male",-173.6438
"939",157,202408,60,21740,20585,43.5,0.498,6,"Male",-173.5353
"940",157,202408,60,21740,20592,43,0.536,5,"Male",-173.5353
"941",157,202408,24,21740,7959,44,0.592,5,"Male",-171.5712
"942",157,202408,24,21740,7972,42.2,0.478,6,"Female",-171.5712
"943",157,202408,24,21740,7976,42.4,0.452,5,"Male",-171.5712
"944",157,202408,24,21740,7986,37,0.332,4,"Female",-171.5712
"945",157,202408,24,21740,8019,37.7,0.364,5,"Male",-171.5712
"946",157,202408,24,21740,8023,41.7,0.436,5,"Male",-171.5712
"947",157,202408,24,21740,8028,30.9,0.196,3,"Male",-171.5712
"948",157,202408,24,21740,8036,25,0.098,2,"Female",-171.5712
"949",157,202408,24,21740,8080,43,0.482,6,"Male",-171.5712
"950",157,202408,24,21740,7947,16.6,0.03,1,NA,-171.5712
"951",157,202408,25,21740,8532,39.8,0.418,4,"Male",-173.0249
"952",157,202408,25,21740,8537,41,0.468,6,"Male",-173.0249
"953",157,202408,25,21740,8556,41.2,0.474,6,"Female",-173.0249
"954",157,202408,25,21740,8561,37.9,0.37,5,"Male",-173.0249
"955",157,202408,25,21740,8563,39,0.386,6,"Male",-173.0249
"956",157,202408,25,21740,8568,40.6,0.458,6,"Male",-173.0249
"957",157,202408,25,21740,8571,41.9,0.484,5,"Male",-173.0249
"958",157,202408,26,21740,9097,31.8,0.234,3,"Male",-172.9352
"959",157,202408,26,21740,9102,22.4,0.058,2,"Male",-172.9352
"960",157,202408,26,21740,9118,43.2,0.479,6,"Female",-172.9352
"961",157,202408,26,21740,9119,25.4,0.119,2,"Female",-172.9352
"962",157,202408,26,21740,9128,15.2,0.021,1,NA,-172.9352
"963",157,202408,27,21740,9519,40.1,0.438,5,"Male",-172.7997
"964",157,202408,27,21740,9520,41.6,0.448,6,"Male",-172.7997
"965",157,202408,27,21740,9525,43,0.498,5,"Male",-172.7997
"966",157,202408,27,21740,9545,41.8,0.454,6,"Female",-172.7997
"967",157,202408,27,21740,9549,41.2,0.486,6,"Male",-172.7997
"968",157,202408,27,21740,9553,41.1,0.432,6,"Male",-172.7997
"969",157,202408,27,21740,9554,44.2,0.556,6,"Female",-172.7997
"970",157,202408,27,21740,9557,37.2,0.374,4,"Male",-172.7997
"971",157,202408,61,21740,21021,42.8,0.49,6,"Female",-173.44
"972",157,202408,61,21740,21023,43.9,0.442,6,"Male",-173.44
"973",157,202408,61,21740,21024,41.7,0.552,5,"Male",-173.44
"974",157,202408,61,21740,21031,42.2,0.524,6,"Male",-173.44
"975",157,202408,65,21740,21161,46.5,0.797,6,"Female",-173.1587
"976",157,202408,65,21740,21163,55.8,1.341,10,"Female",-173.1587
"977",157,202408,65,21740,21171,49.8,0.824,6,"Male",-173.1587
"978",157,202408,29,21740,9818,45.8,0.634,6,"Male",-172.7057
"979",157,202408,29,21740,9820,44.1,0.574,6,"Female",-172.7057
"980",157,202408,29,21740,9828,40.9,0.486,6,"Male",-172.7057
"981",157,202408,29,21740,9833,39.7,0.42,6,"Female",-172.7057
"982",157,202408,29,21740,9834,40.8,0.45,5,"Male",-172.7057
"983",157,202408,29,21740,9841,41.3,0.464,5,"Male",-172.7057
"984",157,202408,30,21740,9897,40.8,0.503,5,"Female",-172.5245
"985",157,202408,30,21740,9908,39.8,0.412,6,"Male",-172.5245
"986",157,202408,31,21740,10309,40.2,0.408,6,"Male",-174.1172
"987",157,202408,31,21740,10313,44,0.496,6,"Male",-174.1172
"988",157,202408,31,21740,10320,39.4,0.398,5,"Male",-174.1172
"989",157,202408,31,21740,10321,43.7,0.5,6,"Male",-174.1172
"990",157,202408,31,21740,10336,40.3,0.43,5,"Male",-174.1172
"991",157,202408,32,21740,10611,41.5,0.434,7,"Male",-174.2035
"992",157,202408,32,21740,10625,44.1,0.393,6,"Female",-174.2035
"993",157,202408,32,21740,10637,45,0.537,5,"Female",-174.2035
"994",157,202408,32,21740,10645,42,0.512,6,"Male",-174.2035
"995",157,202408,32,21740,10648,46.1,0.689,6,"Female",-174.2035
"996",157,202408,32,21740,10695,42.4,0.51,5,"Female",-174.2035
"997",157,202408,33,21740,10977,42.1,0.494,6,"Female",-174.266
"998",157,202408,33,21740,10989,44,0.588,6,"Male",-174.266
"999",157,202408,33,21740,10997,41.2,0.446,4,"Male",-174.266
"1000",157,202408,33,21740,11001,42.3,0.42,6,"Male",-174.266
"1001",157,202408,33,21740,11006,42.4,0.476,6,"Male",-174.266
"1002",157,202408,34,21740,11410,42.1,0.562,6,"Male",-174.3993
"1003",157,202408,34,21740,11437,40.7,0.448,6,"Female",-174.3993
"1004",157,202408,35,21740,12040,22.9,0.078,2,"Male",-174.5246
"1005",157,202408,36,21740,12436,34.9,0.29,3,"Male",-176.2629
"1006",157,202408,36,21740,12442,37.8,0.376,5,"Male",-176.2629
"1007",157,202408,36,21740,12453,31.1,0.188,3,"Female",-176.2629
"1008",157,202408,1,21740,356,54.1,1.068,8,"Female",-162.7971
"1009",157,202408,1,21740,357,52.5,0.892,7,"Male",-162.7971
"1010",157,202408,1,21740,372,52.2,0.88,7,"Male",-162.7971
"1011",157,202408,1,21740,373,48.2,0.766,6,"Male",-162.7971
"1012",157,202408,1,21740,374,46.6,0.732,5,"Male",-162.7971
"1013",157,202408,1,21740,376,50.4,0.822,6,"Female",-162.7971
"1014",157,202408,1,21740,377,51.6,0.884,7,"Female",-162.7971
"1015",157,202408,1,21740,381,42.2,0.514,5,"Male",-162.7971
"1016",157,202408,1,21740,403,41.7,0.514,6,"Male",-162.7971
"1017",157,202408,37,21740,12806,44.6,0.599,6,"Female",-175.9472
"1018",157,202408,37,21740,12808,37.6,0.371,4,"Female",-175.9472
"1019",157,202408,37,21740,12825,38.9,0.446,5,"Female",-175.9472
"1020",157,202408,37,21740,12826,42.4,0.482,6,"Female",-175.9472
"1021",157,202408,37,21740,12838,39.9,0.406,6,"Male",-175.9472
"1022",157,202408,37,21740,12839,38.5,0.398,5,"Male",-175.9472
"1023",157,202408,38,21740,13486,41.9,0.494,5,"Female",-175.7347
"1024",157,202408,38,21740,13488,41,0.438,5,"Male",-175.7347
"1025",157,202408,38,21740,13491,27.7,0.154,2,"Female",-175.7347
"1026",157,202408,38,21740,13493,43.1,0.502,6,"Male",-175.7347
"1027",157,202408,38,21740,13500,22.6,0.082,2,"Male",-175.7347
"1028",157,202408,38,21740,13509,23.6,0.086,2,"Female",-175.7347
"1029",157,202408,38,21740,13519,21.2,0.066,2,"Female",-175.7347
"1030",157,202408,2,21740,682,41.3,0.47,3,"Female",-163.9883
"1031",157,202408,2,21740,737,45.1,0.654,6,"Female",-163.9883
"1032",157,202408,2,21740,764,39.4,0.502,3,"Female",-163.9883
"1033",157,202408,2,21740,772,47.5,0.9,5,"Female",-163.9883
"1034",157,202408,2,21740,804,36.3,0.286,3,"Male",-163.9883
"1035",157,202408,2,21740,809,11.7,0.01,1,NA,-163.9883
"1036",157,202408,3,21740,1229,47.8,0.888,7,"Female",-165.1912
"1037",157,202408,3,21740,1230,48,0.658,6,"Female",-165.1912
"1038",157,202408,3,21740,1238,51.4,0.808,6,"Female",-165.1912
"1039",157,202408,3,21740,1244,45.3,0.632,6,"Female",-165.1912
"1040",157,202408,3,21740,1248,46.6,0.644,6,"Male",-165.1912
"1041",157,202408,3,21740,1252,45.6,0.598,5,"Male",-165.1912
"1042",157,202408,3,21740,1267,49,0.7,7,"Female",-165.1912
"1043",157,202408,3,21740,1270,47.5,0.71,7,"Female",-165.1912
"1044",157,202408,4,21740,1719,38.7,0.478,5,"Female",-165.1634
"1045",157,202408,4,21740,1725,48.2,0.792,6,"Female",-165.1634
"1046",157,202408,4,21740,1726,41.8,0.53,3,"Female",-165.1634
"1047",157,202408,4,21740,1732,45.3,0.61,6,"Male",-165.1634
"1048",157,202408,4,21740,1737,40.8,0.498,4,"Female",-165.1634
"1049",157,202408,4,21740,1746,47.4,0.712,6,"Male",-165.1634
"1050",157,202408,39,21740,13797,41.6,0.465,6,"Female",-175.6039
"1051",157,202408,39,21740,13804,41,0.466,6,"Male",-175.6039
"1052",157,202408,39,21740,13810,46,0.532,6,"Female",-175.6039
"1053",157,202408,39,21740,13817,42.8,0.468,6,"Male",-175.6039
"1054",157,202408,39,21740,13820,43.9,0.514,6,"Female",-175.6039
"1055",157,202408,39,21740,13827,42.7,0.516,5,"Female",-175.6039
"1056",157,202408,39,21740,13789,23.4,0.091,2,"Female",-175.6039
"1057",157,202408,41,21740,14093,45.5,0.509,6,"Female",-175.4685
"1058",157,202408,41,21740,14100,41.1,0.466,5,"Male",-175.4685
"1059",157,202408,41,21740,14109,41.7,0.484,5,"Male",-175.4685
"1060",157,202408,41,21740,14125,40.2,0.424,6,"Male",-175.4685
"1061",157,202408,5,21740,1951,37.9,0.405,3,"Male",-165.1589
"1062",157,202408,5,21740,1954,37.2,0.35,3,"Male",-165.1589
"1063",157,202408,6,21740,2245,46.3,0.746,6,"Female",-165.1436
"1064",157,202408,6,21740,2253,43.6,0.598,4,"Male",-165.1436
"1065",157,202408,6,21740,2263,43.7,0.611,6,"Female",-165.1436
"1066",157,202408,6,21740,2266,43.7,0.606,4,"Female",-165.1436
"1067",157,202408,6,21740,2274,43.8,0.588,5,"Female",-165.1436
"1068",157,202408,6,21740,2279,51.4,1.085,6,"Female",-165.1436
"1069",157,202408,43,21740,14524,42.9,0.508,6,"Male",-177.1035
"1070",157,202408,43,21740,14538,41.4,0.43,6,"Male",-177.1035
"1071",157,202408,43,21740,14540,44.4,0.56,6,"Female",-177.1035
"1072",157,202408,43,21740,14558,43.4,0.512,6,"Male",-177.1035
"1073",157,202408,44,21740,14922,44.8,0.558,6,"Female",-177.4049
"1074",157,202408,44,21740,14924,43.8,0.518,5,"Male",-177.4049
"1075",157,202408,44,21740,14926,43.2,0.51,6,"Male",-177.4049
"1076",157,202408,44,21740,14943,39.1,0.37,5,"Female",-177.4049
"1077",157,202408,44,21740,14897,31,0.194,3,"Male",-177.4049
"1078",157,202408,44,21740,14899,30.3,0.203,3,"Male",-177.4049
"1079",157,202408,44,21740,14909,23.4,0.084,2,"Female",-177.4049
"1080",157,202408,44,21740,14910,20.9,0.052,2,"Male",-177.4049
"1081",157,202408,44,21740,14914,23.7,0.096,3,"Female",-177.4049
"1082",157,202408,44,21740,14917,22.2,0.08,2,"Female",-177.4049
"1083",157,202408,44,21740,14920,22.9,0.08,2,"Male",-177.4049
"1084",157,202408,44,21740,14915,14.8,0.022,1,NA,-177.4049
"1085",157,202408,7,21740,2517,44.1,0.599,6,"Female",-166.3453
"1086",157,202408,7,21740,2539,46.1,0.514,6,"Male",-166.3453
"1087",157,202408,7,21740,2551,37.6,0.312,3,"Male",-166.3453
"1088",157,202408,8,21740,2896,44.7,0.654,7,"Male",-166.401
"1089",157,202408,8,21740,2901,42,0.519,6,"Female",-166.401
"1090",157,202408,45,21740,15287,40.6,0.442,6,"Male",-177.5908
"1091",157,202408,45,21740,15297,43.9,0.556,6,"Female",-177.5908
"1092",157,202408,45,21740,15298,41.7,0.448,6,"Female",-177.5908
"1093",157,202408,45,21740,15258,31,0.204,3,"Female",-177.5908
"1094",157,202408,45,21740,15265,23.6,0.082,2,"Female",-177.5908
"1095",157,202408,45,21740,15270,30.3,0.176,3,"Female",-177.5908
"1096",157,202408,46,21740,15626,32.4,0.234,3,"Male",-178.6041
"1097",157,202408,46,21740,15661,44.4,0.614,6,"Female",-178.6041
"1098",157,202408,10,21740,3329,48.1,0.668,7,"Female",-167.7077
"1099",157,202408,10,21740,3351,47.8,0.73,6,"Male",-167.7077
"1100",157,202408,10,21740,3355,43.1,0.546,6,"Female",-167.7077
"1101",157,202408,10,21740,3361,46.1,0.64,7,"Male",-167.7077
"1102",157,202408,10,21740,3371,42.7,0.578,7,"Female",-167.7077
"1103",157,202408,10,21740,3375,43.7,0.498,5,"Male",-167.7077
"1104",157,202408,10,21740,3386,40.8,0.476,5,"Female",-167.7077
"1105",157,202408,10,21740,3387,47,0.618,7,"Female",-167.7077
"1106",157,202408,10,21740,3389,48.7,0.676,6,"Female",-167.7077
"1107",157,202408,10,21740,3394,45.3,0.562,6,"Female",-167.7077
"1108",157,202408,11,21740,3788,47.6,0.7,6,"Female",-167.6446
"1109",157,202408,11,21740,3790,46,0.618,6,"Female",-167.6446
"1110",157,202408,11,21740,3800,43,0.584,6,"Male",-167.6446
"1111",157,202408,11,21740,3807,46.1,0.544,6,"Female",-167.6446
"1112",157,202408,11,21740,3814,36.9,0.358,3,"Female",-167.6446
"1113",157,202408,11,21740,3816,45.6,0.706,6,"Female",-167.6446
"1114",157,202408,11,21740,3817,42,0.534,3,"Male",-167.6446
"1115",157,202408,11,21740,3819,45,0.63,5,"Female",-167.6446
"1116",157,202408,11,21740,3822,38.6,0.436,3,"Female",-167.6446
"1117",157,202408,11,21740,3826,46,0.682,6,"Female",-167.6446
"1118",157,202408,11,21740,3831,42.1,0.52,6,"Male",-167.6446
"1119",157,202408,11,21740,3846,48.6,0.772,6,"Female",-167.6446
"1120",157,202408,11,21740,3850,37.4,0.394,4,"Male",-167.6446
"1121",157,202408,11,21740,3852,25.7,0.118,2,"Male",-167.6446
"1122",157,202408,47,21740,15987,37.6,0.351,4,"Female",-177.8278
"1123",157,202408,47,21740,15990,37,0.353,5,"Male",-177.8278
"1124",157,202408,47,21740,15954,44.7,0.556,7,"Male",-177.8278
"1125",157,202408,47,21740,15955,41.3,0.432,6,"Female",-177.8278
"1126",157,202408,47,21740,15957,41.1,0.457,6,"Female",-177.8278
"1127",157,202408,47,21740,15971,41.1,0.417,5,"Male",-177.8278
"1128",157,202408,47,21740,15978,36.2,0.303,4,"Female",-177.8278
"1129",157,202408,48,21740,16495,37.7,0.4,4,"Female",-177.9536
"1130",157,202408,48,21740,16502,46.4,0.692,6,"Male",-177.9536
"1131",157,202408,48,21740,16505,48.9,0.744,6,"Female",-177.9536
"1132",157,202408,48,21740,16509,38.2,0.384,5,"Male",-177.9536
"1133",157,202408,48,21740,16514,40.1,0.428,6,"Male",-177.9536
"1134",157,202408,48,21740,16477,22.4,0.074,2,"Male",-177.9536
"1135",157,202408,48,21740,16473,19.2,0.056,2,NA,-177.9536
"1136",157,202408,48,21740,16486,15.9,0.02,1,NA,-177.9536
"1137",157,202408,48,21740,16492,15.5,0.022,1,NA,-177.9536
"1138",157,202408,12,21740,3985,42.9,0.603,6,"Female",-167.5627
"1139",157,202408,12,21740,4061,48.9,0.801,6,"Female",-167.5627
"1140",157,202408,12,21740,4065,45.7,0.631,6,"Male",-167.5627
"1141",157,202408,12,21740,4073,45.3,0.618,6,"Male",-167.5627
"1142",157,202408,12,21740,4077,45.2,0.672,6,"Male",-167.5627
"1143",157,202408,12,21740,4085,45.5,0.672,6,"Female",-167.5627
"1144",157,202408,13,21740,4412,41.2,0.522,5,"Female",-168.83
"1145",157,202408,13,21740,4415,42.9,0.568,5,"Male",-168.83
"1146",157,202408,14,21740,4828,40.4,0.482,5,"Female",-168.8972
"1147",157,202408,14,21740,4829,48.1,0.584,6,"Female",-168.8972
"1148",157,202408,14,21740,4837,42.9,0.488,5,"Male",-168.8972
"1149",157,202408,14,21740,4843,38.9,0.384,5,"Male",-168.8972
"1150",157,202408,15,21740,5086,53.5,0.928,10,"Male",-169.0614
"1151",157,202408,15,21740,5111,43,0.56,6,"Female",-169.0614
"1152",157,202408,15,21740,5154,49.7,0.644,7,"Female",-169.0614
"1153",157,202408,15,21740,5158,47.4,0.582,6,"Female",-169.0614
"1154",157,202408,15,21740,5161,50.6,0.844,8,"Female",-169.0614
"1155",157,202408,15,21740,5171,51.6,0.74,7,"Female",-169.0614
"1156",157,202408,15,21740,5178,48.8,0.594,10,"Female",-169.0614
"1157",157,202408,15,21740,5187,39,0.36,3,"Female",-169.0614
"1158",157,202408,15,21740,5195,50.3,0.669,9,"Female",-169.0614
"1159",157,202408,15,21740,5199,48.9,0.677,8,"Female",-169.0614
"1160",157,202408,15,21740,5200,46.9,0.585,6,"Male",-169.0614
"1161",157,202408,50,21740,17025,21.9,0.07,2,"Male",-178.1526
"1162",157,202408,50,21740,17038,22,0.072,2,"Male",-178.1526
"1163",157,202408,50,21740,17052,19,0.042,2,NA,-178.1526
"1164",157,202408,50,21740,17041,16.3,0.028,1,NA,-178.1526
"1165",157,202408,50,21740,17059,14.6,0.02,1,NA,-178.1526
"1166",157,202408,51,21740,17475,42.8,0.506,6,"Female",-176.6812
"1167",157,202408,51,21740,17484,39.9,0.426,6,"Male",-176.6812
"1168",157,202408,51,21740,17486,39.7,0.398,5,"Male",-176.6812
"1169",157,202408,51,21740,17499,34.8,0.31,4,"Female",-176.6812
