region,INTERVAL,lat,lon,biomass_ton,numbers_millions
East of 170,20240612033811,56.17276785,-162.7896958,510.6864686447653,0.7855196630495672
East of 170,20240612034031,56.16446225,-162.7901069,279.0861324357251,0.42967976201311164
East of 170,20240612034249,56.15615875,-162.79058295,172.4114589570234,0.2647824226067591
East of 170,20240612034510,56.14782235,-162.7910507,224.42521052691475,0.3437191553923369
East of 170,20240612034729,56.1395263,-162.79145219999998,433.67996914194146,0.6727938061347583
East of 170,20240612034948,56.1312649,-162.79188399999998,137.1936163187169,0.2084567762284058
East of 170,20240612035206,56.1229192,-162.79238249999997,325.17930662771147,0.5028541283032876
East of 170,20240612035426,56.11455675,-162.7928076,409.6095298380336,0.635120811769596
East of 170,20240612035645,56.10627245,-162.79320975000002,1061.363272665971,1.643368620058854
East of 170,20240612035903,56.09800335,-162.7936578,500.20950418918045,0.7735325516880998
East of 170,20240612040122,56.0896701,-162.79415765,685.1855346468446,1.0579168118012963
East of 170,20240612040342,56.0813609,-162.7945969,872.935335126,1.3492593316086432
East of 170,20240612040601,56.0730304,-162.7949788,1166.9794973946132,1.802474449355553
East of 170,20240612040823,56.0647215,-162.79541515,684.9265644493336,1.0543513452900453
East of 170,20240612041042,56.05643525,-162.7958858,1003.4385020704852,1.5497544391089217
East of 170,20240612041302,56.0481269,-162.79629995,681.4900104803934,1.0501160682667896
East of 170,20240612041522,56.0398304,-162.79672645,1061.2559291061639,1.6397067628915138
East of 170,20240612041742,56.0315729,-162.79717785000003,2337.748450725187,3.6248325920815576
East of 170,20240612042000,56.0232528,-162.79762945,1256.603228871671,1.9451337288875536
East of 170,20240612042219,56.0149498,-162.7980686,993.4732153821359,1.5348231881200216
East of 170,20240612042438,56.0066049,-162.79850625,1240.7685893009036,1.902926996564658
East of 170,20240612042659,55.99828385,-162.7989572,827.3939955086912,1.2801229218209886
East of 170,20240612042918,55.989959999999996,-162.7993951,476.92509214887923,0.7244235516910134
East of 170,20240612043139,55.981637899999996,-162.79980369999998,344.53593046434924,0.5306179417928243
East of 170,20240612043359,55.9733344,-162.8001966,177.7929621948352,0.2716308016058326
East of 170,20240612135824,55.97123165,-162.80003490000001,21.73618771667034,0.032833088756165724
East of 170,20240612135929,55.966017,-162.800541,52.51745323114351,0.07715006915724791
East of 170,20240612140217,55.9576206,-162.80097445,83.73281070923086,0.12410678067801129
East of 170,20240612140440,55.9492827,-162.80122565,76.79307513302255,0.11221372101710912
East of 170,20240612140700,55.94095795,-162.80149434999998,59.277808203746666,0.09064253924338757
East of 170,20240612140921,55.9326179,-162.80185925,18.138777756394717,0.026442835779780894
East of 170,20240612141143,55.924227849999994,-162.8022883,62.096327692818235,0.09409720628255835
East of 170,20240612141405,55.9159031,-162.8027475,107.56446758139384,0.16143163388562617
East of 170,20240612141626,55.9076053,-162.8031982,58.78927517976726,0.08818031290911768
East of 170,20240612141848,55.89927915,-162.8036169,44.4525949463486,0.06661672124693117
East of 170,20240612142109,55.8909254,-162.80402305,32.69096859362849,0.046904395305404085
East of 170,20240612142332,55.882596649999996,-162.80442870000002,47.14301872233175,0.07039964935159551
East of 170,20240612142552,55.87428765,-162.80482999999998,135.7299710118096,0.20921695215178795
East of 170,20240612142814,55.8659305,-162.8052515,82.17082333623323,0.12574479224914972
East of 170,20240612143037,55.85756585,-162.80563705,285.980559860774,0.44253263791893754
East of 170,20240612143256,55.8493156,-162.80603455,230.794307661139,0.3579003270277779
East of 170,20240612143516,55.8409903,-162.8064713,403.7141797656056,0.6251493994126587
East of 170,20240612143737,55.83268665,-162.80684745000002,312.07307143865796,0.48165753797891847
East of 170,20240612143958,55.82438085,-162.80720985,340.9307417950673,0.5250586600765472
East of 170,20240612144219,55.816088300000004,-162.807573,510.8255296529091,0.7911110849937628
East of 170,20240612144438,55.8077876,-162.80795035,821.7467527360202,1.2742759011401241
East of 170,20240612144658,55.79949995,-162.80834295,672.6325915891562,1.0438176786220676
East of 170,20240612144917,55.79121965,-162.808738,795.5385129943066,1.2274357922419525
East of 170,20240612145137,55.782912749999994,-162.80911895,996.4086906305512,1.5398078271213076
East of 170,20240612145356,55.77465625,-162.80949600000002,1113.001766526992,1.7148417919804404
East of 170,20240612145614,55.76636585,-162.8098969,1246.4031614950584,1.9218796572524568
East of 170,20240612145834,55.75804505,-162.81031195,777.8268087786222,1.177807450513614
East of 170,20240612150053,55.74974565,-162.81068775,754.1970954825273,1.1497701672292167
East of 170,20240612150312,55.7414675,-162.81107185000002,962.46955501364,1.485176659850919
East of 170,20240612150531,55.7331176,-162.81147605,1263.2840062473765,1.9380637955722255
East of 170,20240612150749,55.7248163,-162.81185945,817.8254839801389,1.2387957165383063
East of 170,20240612151006,55.7165456,-162.81228915000003,864.8826657909534,1.3268388270376075
East of 170,20240612151225,55.70825875,-162.8129032,613.6924570138134,0.9257282430163828
East of 170,20240612151443,55.69997255,-162.8135302,1450.074326056647,2.2377856761110437
East of 170,20240612151703,55.6916787,-162.81406775,770.0440323637715,1.173769365746768
East of 170,20240612151921,55.68341475,-162.81459975,991.8991533731609,1.5205688357065845
East of 170,20240612152140,55.67511115,-162.81518325000002,642.4847206022512,0.9614019722432058
East of 170,20240612152359,55.66682475,-162.8157102,1086.5847102392006,1.6728250285807122
East of 170,20240612152616,55.65853705,-162.8161424,733.5379155188297,1.092486622832402
East of 170,20240612152834,55.65027295,-162.81649370000002,583.5215399594529,0.845834154566026
East of 170,20240612153052,55.6420134,-162.8169029,362.2448769731308,0.5216624365835477
East of 170,20240612153311,55.6337008,-162.81738175,712.7181230746781,1.0400599746457238
East of 170,20240612153532,55.62539455,-162.81782555,826.9688484115587,1.2104791510360717
East of 170,20240612153749,55.61716115,-162.8182261,292.6554697922691,0.4283961892014846
East of 170,20240612154007,55.608889,-162.8186287,193.77379997512497,0.2852261822439871
East of 170,20240612154225,55.6005548,-162.81906415,499.40780681221105,0.7389739339163053
East of 170,20240612154442,55.59223925,-162.81953485000003,118.08014368072034,0.16521873648451
East of 170,20240612154700,55.58393045,-162.820009,341.7498552661732,0.4612824386802209
East of 170,20240612154915,55.57564895,-162.8204424,847.1320098211833,1.2300686806159742
East of 170,20240612155131,55.5673757,-162.82086065,340.4056826502549,0.49060373262318385
East of 170,20240612155347,55.55910285,-162.82126135,587.1894711296693,0.7719184695485616
East of 170,20240612155603,55.550815,-162.82162565,369.9163521306244,0.4862157254634099
East of 170,20240612155821,55.54250585,-162.82198935000002,321.0127786499369,0.42175584714130043
East of 170,20240612160038,55.5342124,-162.822386,7002.5048374905355,9.198578230165761
East of 170,20240612160255,55.5259265,-162.82274065000001,584.3076613650394,0.7670184072689105
East of 170,20240612160513,55.5176363,-162.8231087,26.38708302819408,0.03464137660490841
East of 170,20240612160729,55.50937545,-162.8235954,42.44340365824188,0.05572002758667268
East of 170,20240612160945,55.5022376,-162.82675345,1.951291091360006,0.002559811249762135
East of 170,20240613033901,56.024086249999996,-163.98113325,463.79475009389216,0.7187281403049042
East of 170,20240613034126,56.0323985,-163.98102849999998,218.4233447270619,0.33930447179200857
East of 170,20240613034353,56.040767450000004,-163.98096665,430.7847025242404,0.6691009321357779
East of 170,20240613034619,56.0490959,-163.9809371,312.6133875093299,0.483619008724101
East of 170,20240613034846,56.05741525,-163.98093540000002,431.5419411306664,0.6699367632425035
East of 170,20240613035111,56.06572885,-163.98086535,829.9341698495948,1.2895501591124143
East of 170,20240613035337,56.0740117,-163.9807266,403.6487125704745,0.6243113115441092
East of 170,20240613035603,56.0823431,-163.98060579999998,841.8439635644174,1.3079839554043924
East of 170,20240613035829,56.09064735,-163.98055485,570.9396679749518,0.8871429116209748
East of 170,20240613040053,56.0989146,-163.9803875,474.0235212034158,0.7353419535267807
East of 170,20240613040318,56.10726845,-163.9801994,342.195516034048,0.5317222095647087
East of 170,20240613040544,56.115590499999996,-163.98011435,531.1404267401618,0.8251643200641839
East of 170,20240613040808,56.12385675,-163.9800373,665.1934658331622,1.0336780076459366
East of 170,20240613041033,56.1322058,-163.97991295,515.1077929626539,0.8004196212655263
East of 170,20240613041258,56.14051755,-163.9797749,604.204451265489,0.9388426198652904
East of 170,20240613041523,56.148762899999994,-163.97970175,731.1530420007064,1.1361204731072851
East of 170,20240613041747,56.15707665,-163.9796918,299.1553564502747,0.4648493867382183
East of 170,20240613042012,56.16538415,-163.97971255,393.5555650144979,0.6115045926175174
East of 170,20240613042236,56.173721,-163.97968550000002,156.9350535316105,0.243716607962755
East of 170,20240613042502,56.182056849999995,-163.97961955,84.57610059374855,0.13127285229191799
East of 170,20240613042724,56.19034845,-163.97954729999998,319.5856181881933,0.49623820198494195
East of 170,20240613042948,56.1986894,-163.9794766,285.30624235904884,0.44268522845524777
East of 170,20240613043213,56.206991349999996,-163.97937645000002,688.1850344976632,1.0693732420016624
East of 170,20240613043437,56.21535725,-163.97924884999998,375.94425768047313,0.5841487979155878
East of 170,20240613043702,56.2236888,-163.97916205,449.8381522899499,0.6989706342153779
East of 170,20240613043927,56.23199105,-163.97914185000002,1607.6852028406283,2.4980588725116792
East of 170,20240613044150,56.24028465,-163.97913929999999,291.19497529923063,0.4526169006137826
East of 170,20240613044414,56.24860105,-163.97911435,154.05917560952423,0.23954721109336585
East of 170,20240613044638,56.256933950000004,-163.97906505,1508.601455377908,2.3452016129735607
East of 170,20240613044902,56.26527165,-163.97900925,252.4189930883302,0.39492629174649135
East of 170,20240613045127,56.27360025,-163.97893420000003,252.25247805316192,0.39507583076972896
East of 170,20240613045350,56.2818792,-163.97883215000002,429.78880090216944,0.6757283007407981
East of 170,20240613045615,56.2901847,-163.9787527,328.79831261068824,0.5229795539007642
East of 170,20240613045839,56.29849885,-163.9787003,266.4752450721351,0.4218847059908268
East of 170,20240613050104,56.30679325,-163.97864034999998,158.73297996185792,0.2531195191079537
East of 170,20240613050327,56.315100900000004,-163.9785813,283.50791495140686,0.44487427035087007
East of 170,20240613050551,56.323413,-163.9785235,514.7852340674065,0.8031309829348524
East of 170,20240613050814,56.33171335,-163.97840860000002,678.9132982295453,1.0635746732981826
East of 170,20240613051038,56.3400064,-163.9782937,395.8300181727441,1.7608681271285234
East of 170,20240613051301,56.34831115,-163.97825154999998,330.9894806950208,1.4440252817317196
East of 170,20240613051526,56.35661399999999,-163.97816615,172.8733062187529,0.7568622321258
East of 170,20240613051749,56.36485544999999,-163.97804459999998,100.03691837722707,0.4046788811791152
East of 170,20240613052012,56.3732135,-163.97797075,553.8385340771728,2.381636510086977
East of 170,20240613052237,56.38152085,-163.97795324999998,291.92779047982276,1.2465134734658574
East of 170,20240613052500,56.389826850000006,-163.9778604,241.34441105159172,0.9699651613888608
East of 170,20240613052724,56.398107249999995,-163.9777263,233.2872411475764,0.907484931794782
East of 170,20240613052947,56.40641535,-163.97765585,291.1335046792107,1.2083794021146386
East of 170,20240613053210,56.4147394,-163.97761505,334.17514802190516,1.3377826359128298
East of 170,20240613053434,56.42305455,-163.97755665,267.60764947709345,1.0337787226095392
East of 170,20240613053657,56.43132179999999,-163.9774735,343.459084409454,1.4270091847464648
East of 170,20240613053921,56.43966965,-163.9773965,193.4726083040641,0.805634301178452
East of 170,20240613054144,56.4479866,-163.97733005,400.35059258711567,1.7420732714991378
East of 170,20240613054407,56.4563018,-163.9772174,227.35156141790745,0.9912208455276312
East of 170,20240613054630,56.4645972,-163.9771118,77.38381058346418,0.3364607143379522
East of 170,20240613054854,56.472967249999996,-163.9770731,133.38346979937427,0.5779625127260505
East of 170,20240613055117,56.48127005,-163.9770561,150.75322101696366,0.6590520096882089
East of 170,20240613055340,56.4895728,-163.97699395,237.7479108545881,1.0523086744523142
East of 170,20240613055604,56.497911,-163.97694665,269.23929817791355,1.1929244275229156
East of 170,20240613055828,56.5062523,-163.9769708,235.6950864122754,1.0118918152680756
East of 170,20240613060052,56.51456185,-163.97698250000002,28.84689783455259,0.12452334916163427
East of 170,20240613060314,56.52285855,-163.97695885000002,196.48675789478153,0.8792208370657955
East of 170,20240613060537,56.53119515,-163.97690765,456.11840995786014,2.041914632027412
East of 170,20240613060800,56.53955795,-163.97682120000002,159.88109744709706,0.6965913776500509
East of 170,20240613061024,56.5478851,-163.9767208,121.34830494726607,0.5051098683677112
East of 170,20240613061246,56.55620635,-163.97667934999998,115.3011247147331,0.5130745551276544
East of 170,20240613061510,56.5645011,-163.97665015,329.636556752525,1.479523461028497
East of 170,20240613061732,56.57284545,-163.97657905,82.07165755134268,0.36778013695701284
East of 170,20240613061955,56.581175099999996,-163.9763962,118.98419120021347,0.5338692938964612
East of 170,20240613062217,56.5894821,-163.9760977,216.35051577384823,0.9721540048790197
East of 170,20240613062440,56.59781575,-163.97590995,296.541674026277,1.3313283847006978
East of 170,20240613062704,56.606188200000005,-163.97576105000002,92.91925146213565,0.40632206083412303
East of 170,20240613062926,56.61444955,-163.97548695,196.26606152957245,0.8646384284669731
East of 170,20240613063148,56.62271905,-163.97532085,152.05335525464548,0.6825662940021858
East of 170,20240613063409,56.631009950000006,-163.9753467,115.18140208655296,0.5160633777794346
East of 170,20240613063631,56.6393346,-163.9754112,186.02725914677603,0.833464973625834
East of 170,20240613063854,56.64764275,-163.9754652,130.95011705563414,0.5851494156049538
East of 170,20240613064117,56.655958999999996,-163.9754997,82.61204726689058,0.36802135518108936
East of 170,20240613064338,56.66425405,-163.9755111,254.51732188981532,1.1441160893252753
East of 170,20240613064559,56.672581,-163.97545515000002,129.96902125136444,0.575341294271459
East of 170,20240613064822,56.68088195,-163.97534965,262.83242770354667,1.1777286822277908
East of 170,20240613065043,56.68917675,-163.9752824,125.92713403143401,0.5652133042051078
East of 170,20240613065304,56.69747755,-163.97518639999998,60.483699259630825,0.2715782683804693
East of 170,20240613065525,56.70575005,-163.9750594,266.17475323605566,1.1965472359580842
East of 170,20240613065747,56.714120550000004,-163.97496030000002,77.62049915859036,0.34406370155638943
East of 170,20240613070009,56.72244385,-163.97483979999998,224.1543404210241,1.0017799465784492
East of 170,20240613070230,56.730755450000004,-163.97473854999998,164.22445019380152,0.7227457258795856
East of 170,20240613070451,56.7390575,-163.9747286,166.24058716834648,0.7460470999192245
East of 170,20240613070712,56.7473672,-163.9747461,34.655775290113084,0.14694350708239548
East of 170,20240613070933,56.755682199999995,-163.97471145,381.9091183650968,1.7150757099468417
East of 170,20240613071154,56.763976,-163.9746518,202.78079779695184,0.9110214186725236
East of 170,20240613071415,56.7722834,-163.9746053,32.56209605898087,0.14060261649707195
East of 170,20240613071637,56.780584149999996,-163.974531,94.3971013745729,0.4160480973994527
East of 170,20240613071856,56.78891315,-163.97441805,243.07063667484167,1.0915246327299848
East of 170,20240613072117,56.79722275,-163.97430815,166.95511974266734,0.7506421583473997
East of 170,20240613072337,56.8055018,-163.974195,63.3579974991481,0.28331620156085163
East of 170,20240613072557,56.813822849999994,-163.97406435,133.70333775477962,0.6011508941448201
East of 170,20240613072819,56.82215225,-163.97397175,177.4318722102322,0.7974712531261957
East of 170,20240613073040,56.83045735,-163.97389835,54.85183989548418,0.24642912920681032
East of 170,20240613073300,56.8387242,-163.9738122,157.0374501032654,0.7061666748171979
East of 170,20240613073520,56.846999600000004,-163.97366075,168.21781057420972,0.7553389178374262
East of 170,20240613073741,56.8553007,-163.97355275,179.80965579846014,0.8054787611735831
East of 170,20240613074002,56.86358355,-163.97346570000002,109.62266841438253,0.49098282123022124
East of 170,20240613074221,56.871875849999995,-163.973291,295.14188518088866,1.3152812006595886
East of 170,20240613074443,56.880199149999996,-163.97316665,91.57321627256734,0.4074217132168146
East of 170,20240613074702,56.888441099999994,-163.97311029999997,33.4746142114214,0.14157065186486623
East of 170,20240613074921,56.896725950000004,-163.97302480000002,15.590325531626393,0.06416467908508941
East of 170,20240613135938,56.89600525,-163.97347885,2.4845213335005036,0.011154689889968017
East of 170,20240613140330,56.90321444999999,-163.97355875,82.55410053696002,0.37105150847898827
East of 170,20240613140600,56.91157405,-163.97362525,307.98779376599407,1.2311576842452467
East of 170,20240613140826,56.91994,-163.9734542,149.50818703049936,0.6386207931793384
East of 170,20240613141051,56.928247400000004,-163.9732362,152.43871548267026,0.6787786175306957
East of 170,20240613141316,56.9365465,-163.9731265,45.310403292612335,0.19444288650509312
East of 170,20240613141539,56.944856200000004,-163.9730303,148.42408389312254,0.6672105384473208
East of 170,20240613141801,56.953124599999995,-163.97292835,10.90448655002833,0.048190455829411165
East of 170,20240613142024,56.961428049999995,-163.9728424,24.359108729359875,0.09948891696338069
East of 170,20240613142247,56.969737300000006,-163.97280725000002,159.44605682047262,0.713406680760531
East of 170,20240613142510,56.97805315,-163.97271065,81.85954255914928,0.3679366449951155
East of 170,20240613142734,56.98639325,-163.97260325000002,74.2168759635781,0.3272778101532943
East of 170,20240613142956,56.994724649999995,-163.9725162,66.6665617070793,0.29793020814992927
East of 170,20240613143219,57.0030824,-163.9724552,166.7682597902471,0.7499054307195272
East of 170,20240613143442,57.011410850000004,-163.97240319999997,54.48456518759268,0.24500931210952423
East of 170,20240613143705,57.01974405,-163.97228195000002,5.05215717183915,0.022506743268687516
East of 170,20240613143929,57.02806905,-163.9721527,140.40430164430566,0.6243315477464121
East of 170,20240613144151,57.0363507,-163.97209485,38.93376441208895,0.1724046583272144
East of 170,20240613144414,57.0446777,-163.97208074999998,41.86784619068614,0.1870165497567499
East of 170,20240613144637,57.05299345,-163.97202850000002,28.48974531056644,0.12799564073134345
East of 170,20240613144859,57.06130925,-163.97189070000002,79.08086440121872,0.3549892181550152
East of 170,20240613145123,57.06960095,-163.971768,94.98425170665865,0.41982200491060323
East of 170,20240613145344,57.077884999999995,-163.97172104999999,13.735526469338334,0.05713488562593954
East of 170,20240613145608,57.08624345,-163.9717179,95.04815588581192,0.41952248815284254
East of 170,20240613145831,57.0945215,-163.97171255,2.1399777831161986,0.00741061724480758
East of 170,20240613150053,57.1028059,-163.9717399,7.797996352251672,0.03344428055950138
East of 170,20240613150316,57.1111196,-163.97166975,46.53510851168167,0.20562205705036418
East of 170,20240613150538,57.119407249999995,-163.9715295,29.36802830739771,0.11608527666478369
East of 170,20240613150801,57.12772345,-163.9714575,9.459134015203222,0.038101949879548035
East of 170,20240613151025,57.136006449999996,-163.97135985,93.5669250377709,0.4085878328309329
East of 170,20240613151247,57.14429475,-163.97122925,17.09824870003716,0.07688838367067763
East of 170,20240613151508,57.152552650000004,-163.97114675,5.717438606625321,0.0253138383086534
East of 170,20240613151730,57.160858499999996,-163.9711001,23.295308165889626,0.10302295211181368
East of 170,20240613151953,57.16837625,-163.97352655,9.224314977397826,0.03712630255300629
East of 170,20240613183355,57.32933255,-165.2090088,192.3089536824545,0.771307158181395
East of 170,20240613183642,57.321084049999996,-165.2092917,378.6723446336583,1.4281750058710343
East of 170,20240613183913,57.3127632,-165.20867065,232.09980880457644,0.9533243120407082
East of 170,20240613184139,57.304480850000004,-165.2081155,133.47120193062253,0.575885914099352
East of 170,20240613184404,57.2961026,-165.20766005000002,235.43361422891513,0.9374757565334578
